Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/28428.png,Han Jisung,https://www.personality-database.com/profile/28428/han-jisung-musicians-south-korea-kpop-mbti-personality-type,,8,,,,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,75%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/45415.png,Han Seungwoo,https://www.personality-database.com/profile/45415/han-seungwoo-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,3,1,,,,,,
Ne,Fi,,100%,100%,Te,,67%,67%,0%,100%,,0%,33%,,Si,,https://api.personality-database.com/profile_images/31954.png,Handong,https://www.personality-database.com/profile/31954/handong-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,2,,,,1,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/26387.png,Haruto,https://www.personality-database.com/profile/26387/haruto-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,,,1,
Si,Fe,88%,75%,,Ti,75%,,0%,25%,,75%,75%,0%,,Ne,,https://api.personality-database.com/profile_images/20613.png,Haseul,https://www.personality-database.com/profile/20613/haseul-musicians-south-korea-kpop-mbti-personality-type,,,,2,5,,,,,,,,1,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/24660.png,Hayoung,https://www.personality-database.com/profile/24660/hayoung-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,3,,,,,,,
Fi,Ne,70%,100%,,Si,,80%,80%,0%,90%,,10%,10%,,Te,,https://api.personality-database.com/profile_images/20610.png,Heejin,https://www.personality-database.com/profile/20610/heejin-musicians-south-korea-kpop-mbti-personality-type,,6,,,,1,,,,2,,,1,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/31926.png,Heejun,https://www.personality-database.com/profile/31926/heejun-musicians-south-korea-kpop-mbti-personality-type,,,,3,,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/26717.png,Hendery (Wayv),https://www.personality-database.com/profile/26717/hendery-wayv-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,7,,,,
Se,Fi,,75%,100%,Te,,,0%,0%,75%,100%,25%,75%,,Ni,,/images/profile_transparent.png,Hitomi Honda,https://www.personality-database.com/profile/35109/hitomi-honda-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,,3,1,
Fe,Fi,,100%,100%,Ne,,,0%,0%,,100%,50%,50%,,Ni,50%,https://api.personality-database.com/profile_images/15672.png,Hongbin,https://www.personality-database.com/profile/15672/hongbin-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,3,3,,
Ni,Fe,83%,83%,,Ti,100%,83%,67%,17%,,,17%,0%,,Se,,https://api.personality-database.com/profile_images/31869.png,Hongjoong,https://www.personality-database.com/profile/31869/hongjoong-musicians-south-korea-kpop-mbti-personality-type,3,,1,,1,,,,1,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/19005.png,Hongseok (Pentagon),https://www.personality-database.com/profile/19005/hongseok-pentagon-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,1,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,93%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/24969.png,Hoshi,https://www.personality-database.com/profile/24969/hoshi-musicians-south-korea-kpop-mbti-personality-type,1,13,,,,,,,,,,,,,,
Fi,Ne,100%,91%,,Si,,73%,64%,9%,91%,,0%,27%,,Te,,https://api.personality-database.com/profile_images/24957.png,Huening Kai,https://www.personality-database.com/profile/24957/huening-kai-musicians-south-korea-kpop-mbti-personality-type,1,6,,1,,3,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/19003.png,Hui (Pentagon),https://www.personality-database.com/profile/19003/hui-pentagon-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,3,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Hwall (The Boyz),https://www.personality-database.com/profile/42890/hwall-the-boyz-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,2,,,
Te,Si,,,63%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/18588.png,Hwang Minhyun,https://www.personality-database.com/profile/18588/hwang-minhyun-musicians-south-korea-kpop-mbti-personality-type,,,,,,,6,,,,,,,,10,
Fi,Se,90%,90%,,Ni,,,0%,10%,90%,90%,10%,80%,,Te,,https://api.personality-database.com/profile_images/31972.png,Hwasa,https://www.personality-database.com/profile/31972/hwasa-musicians-south-korea-kpop-mbti-personality-type,,,,1,1,7,,,,,,,,1,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/30102.png,Hyojung (Oh My Girl),https://www.personality-database.com/profile/30102/hyojung-oh-my-girl-musicians-south-korea-kpop-mbti-personality-type,,,,,2,,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,Hyolyn,https://www.personality-database.com/profile/43930/hyolyn-musicians-south-korea-kpop-mbti-personality-type,,,,,,,1,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,25%,100%,75%,0%,75%,100%,Fe,,/images/profile_transparent.png,Hyoyeon,https://www.personality-database.com/profile/28677/hyoyeon-musicians-south-korea-kpop-mbti-personality-type,,,,1,,,,3,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/15673.png,Hyuk,https://www.personality-database.com/profile/15673/hyuk-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,,,,5
Ne,Ti,,,100%,Fe,,100%,44%,56%,100%,,0%,0%,56%,Si,,https://api.personality-database.com/profile_images/16297.png,Hyungwon,https://www.personality-database.com/profile/16297/hyungwon-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,4,,5,,,,
Ne,Se,,,,Fe,,,0%,50%,100%,,0%,50%,100%,Fe,50%,/images/profile_transparent.png,Hyunjae (The Boyz),https://www.personality-database.com/profile/42420/hyunjae-the-boyz-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,1,,,,1,,,,
Se,Ti,,,80%,Fe,,,0%,10%,100%,90%,0%,90%,70%,Ni,,https://api.personality-database.com/profile_images/20612.png,Hyunjin,https://www.personality-database.com/profile/20612/hyunjin-musicians-south-korea-kpop-mbti-personality-type,,,,,,2,,,,,,1,,1,,6
Se,Ti,,,80%,Fe,,,10%,0%,100%,90%,0%,90%,80%,Ni,,/images/profile_transparent.png,Hyunjin (Stray Kids),https://www.personality-database.com/profile/28424/hyunjin-stray-kids-musicians-south-korea-kpop-mbti-personality-type,,1,,,,1,,,,,,,,,,8
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/12140.png,Ilhoon,https://www.personality-database.com/profile/12140/ilhoon-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,5,,,,,
Te,Ni,,,100%,Se,86%,86%,0%,86%,,,14%,0%,100%,Fi,,https://api.personality-database.com/profile_images/31904.png,Im Changkyun,https://www.personality-database.com/profile/31904/im-changkyun-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,5,1,,,1,
Fi,Ne,100%,100%,,Ni,,,50%,0%,100%,,0%,50%,,Te,50%,https://api.personality-database.com/profile_images/31918.png,Inseong,https://www.personality-database.com/profile/31918/inseong-musicians-south-korea-kpop-mbti-personality-type,,1,,,,1,,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,16%,,84%,84%,0%,52%,Fi,,https://api.personality-database.com/profile_images/10253.png,Irene,https://www.personality-database.com/profile/10253/irene-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,7,,21,,16,
Fe,Si,,100%,83%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Itzy Chaeryeong,https://www.personality-database.com/profile/26812/itzy-chaeryeong-musicians-south-korea-kpop-mbti-personality-type,,,,,1,,,,,,,,5,,,
Ne,Fi,,100%,67%,Te,,100%,100%,0%,67%,,0%,0%,,Si,,/images/profile_transparent.png,Itzy Lia,https://www.personality-database.com/profile/26814/itzy-lia-musicians-south-korea-kpop-mbti-personality-type,2,,,,,,,,,4,,,,,,
Se,Ti,,,86%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,/images/profile_transparent.png,Itzy Ryujin,https://www.personality-database.com/profile/26813/itzy-ryujin-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,1,,,,,,,,6
Se,Fi,,100%,86%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Itzy Yeji,https://www.personality-database.com/profile/26810/itzy-yeji-musicians-south-korea-kpop-mbti-personality-type,,,,,,1,,,,,,,,6,,
Si,Fe,100%,100%,,Ti,71%,,14%,0%,,86%,57%,29%,,Ne,,/images/profile_transparent.png,Itzy Yuna,https://www.personality-database.com/profile/26811/itzy-yuna-musicians-south-korea-kpop-mbti-personality-type,1,,,,4,2,,,,,,,,,,
Fe,Si,,90%,100%,Ne,52%,55%,48%,6%,,,45%,0%,,Si,,https://api.personality-database.com/profile_images/24835.png,IU,https://www.personality-database.com/profile/24835/iu-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,2,13,,2,13,,1,
Si,Fe,99%,100%,,Ti,92%,,30%,0%,,70%,67%,3%,,Ne,,https://api.personality-database.com/profile_images/4246.png,j-hope,https://www.personality-database.com/profile/4246/jhope-musicians-south-korea-kpop-mbti-personality-type,23,4,,,60,3,,,,,,,1,,,
Ni,Fe,100%,100%,,Ti,61%,72%,72%,0%,,,0%,28%,,Se,,https://api.personality-database.com/profile_images/8943.png,Jackson Wang,https://www.personality-database.com/profile/8943/jackson-wang-musicians-south-korea-kpop-mbti-personality-type,11,2,,,,5,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Jacob (The Boyz),https://www.personality-database.com/profile/49538/jacob-the-boyz-musicians-south-korea-kpop-mbti-personality-type,2,,,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Jacob (Vav),https://www.personality-database.com/profile/49539/jacob-vav-musicians-south-korea-kpop-mbti-personality-type,,1,,,,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Jae (Day6),https://www.personality-database.com/profile/46758/jae-day6-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,4,,,,
Ni,Fe,83%,100%,,Ti,100%,83%,83%,0%,,,17%,0%,,Se,,/images/profile_transparent.png,Jaehyun (NCT),https://www.personality-database.com/profile/24926/jaehyun-nct-musicians-south-korea-kpop-mbti-personality-type,5,,,,,,,,,,,,1,,,
Ne,Fi,,86%,71%,Te,,100%,86%,14%,71%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/31963.png,Jaejoong,https://www.personality-database.com/profile/31963/jaejoong-musicians-south-korea-kpop-mbti-personality-type,1,1,,,,,,,,4,1,,,,,
Ni,Fe,100%,100%,,Ti,80%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Jaemin (NCT),https://www.personality-database.com/profile/24928/jaemin-nct-musicians-south-korea-kpop-mbti-personality-type,8,2,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Jang Gyuri,https://www.personality-database.com/profile/35125/jang-gyuri-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,,1,,
Fi,Ne,100%,100%,,Si,,80%,80%,0%,100%,,0%,20%,,Te,,https://api.personality-database.com/profile_images/24807.png,Jang Wonyoung,https://www.personality-database.com/profile/24807/jang-wonyoung-musicians-south-korea-kpop-mbti-personality-type,,4,,,,1,,,,,,,,,,
Fe,Ni,,93%,100%,Se,93%,86%,86%,0%,,,7%,7%,,Ti,,/images/profile_transparent.png,JB,https://www.personality-database.com/profile/8941/jb-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,12,,,,,1,1,
Se,Fi,,58%,100%,Te,,,2%,2%,92%,97%,5%,92%,,Ni,,https://api.personality-database.com/profile_images/12939.png,Jennie,https://www.personality-database.com/profile/12939/jennie-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,1,,1,,2,31,1,23
Se,Ti,,,100%,Fe,,,0%,0%,75%,100%,25%,75%,75%,Ni,,/images/profile_transparent.png,Jeno (NCT),https://www.personality-database.com/profile/24929/jeno-nct-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,2,,,6
Fi,Ne,100%,100%,,Si,,90%,90%,0%,70%,,10%,0%,,Te,,https://api.personality-database.com/profile_images/30818.png,Jeon Somi,https://www.personality-database.com/profile/30818/jeon-somi-musicians-south-korea-kpop-mbti-personality-type,2,7,,,1,,,,,,,,,,,
Fi,Ne,100%,,,Si,,100%,50%,50%,100%,,0%,0%,,Fe,50%,/images/profile_transparent.png,Jeong Yunho,https://www.personality-database.com/profile/30946/jeong-yunho-musicians-south-korea-kpop-mbti-personality-type,,1,,1,,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,92%,,0%,0%,,100%,92%,8%,,Ti,,https://api.personality-database.com/profile_images/24966.png,Jeonghan,https://www.personality-database.com/profile/24966/jeonghan-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,12,1,,
Ni,Fe,57%,57%,,Ti,62%,95%,57%,38%,,,0%,5%,,Se,,https://api.personality-database.com/profile_images/20608.png,Jeongyeon,https://www.personality-database.com/profile/20608/jeongyeon-musicians-south-korea-kpop-mbti-personality-type,12,,,,,,,,,,1,7,,,,1
Ti,Se,100%,,,Ni,,,0%,30%,100%,70%,0%,70%,90%,Fe,,https://api.personality-database.com/profile_images/33501.png,Jessi,https://www.personality-database.com/profile/33501/jessi-musicians-south-korea-kpop-mbti-personality-type,,,,3,,1,,6,,,,,,,,
Ne,Ti,,,86%,Fe,,57%,0%,57%,57%,,14%,29%,71%,Fi,,https://api.personality-database.com/profile_images/28680.png,Jessica Jung,https://www.personality-database.com/profile/28680/jessica-jung-musicians-south-korea-kpop-mbti-personality-type,,,,,1,,,,,,2,2,,1,,1
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,JIHANSOL (NewKidd),https://www.personality-database.com/profile/49586/jihansol-newkidd-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,,1,,
Ti,Se,100%,,,Ni,,,33%,0%,67%,67%,0%,67%,67%,Fe,,https://api.personality-database.com/profile_images/25381.png,Jiho (Oh My Girl),https://www.personality-database.com/profile/25381/jiho-oh-my-girl-musicians-south-korea-kpop-mbti-personality-type,1,,,,,,,2,,,,,,,,
Se,Si,,,100%,Fe,,,0%,0%,,100%,50%,50%,100%,Fi,50%,https://api.personality-database.com/profile_images/31919.png,Jihun,https://www.personality-database.com/profile/31919/jihun-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,,,1,1
Si,Te,100%,,,Fi,86%,,0%,19%,,81%,81%,0%,86%,Ne,,https://api.personality-database.com/profile_images/20603.png,Jihyo,https://www.personality-database.com/profile/20603/jihyo-musicians-south-korea-kpop-mbti-personality-type,,,1,3,3,,14,,,,,,,,,
Ni,Fe,93%,99%,,Ti,58%,68%,67%,1%,,,4%,29%,,Se,,https://api.personality-database.com/profile_images/4245.png,Jimin,https://www.personality-database.com/profile/4245/jimin-musicians-south-korea-kpop-mbti-personality-type,55,11,,1,3,30,,,4,2,,,1,1,,
Ne,Ti,,,91%,Fe,,57%,3%,54%,78%,,21%,21%,64%,Si,,https://api.personality-database.com/profile_images/4242.png,Jin,https://www.personality-database.com/profile/4242/jin-musicians-south-korea-kpop-mbti-personality-type,1,1,,6,1,,,1,,1,,52,14,20,8,2
Te,Ni,,,100%,Se,88%,75%,0%,75%,,,13%,13%,88%,Fi,,/images/profile_transparent.png,Jin Longguo (Kim Yongguk),https://www.personality-database.com/profile/23077/jin-longguo-kim-yongguk-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,6,,,1,1,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Jinho (Pentagon),https://www.personality-database.com/profile/19004/jinho-pentagon-musicians-south-korea-kpop-mbti-personality-type,1,,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,25%,0%,75%,75%,0%,75%,,Ni,,/images/profile_transparent.png,Jinhwan (iKon),https://www.personality-database.com/profile/21391/jinhwan-ikon-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,2,,,,,6,,
Se,Fi,,100%,94%,Te,,,44%,0%,69%,56%,0%,56%,,Ni,,https://api.personality-database.com/profile_images/20618.png,Jinsoul,https://www.personality-database.com/profile/20618/jinsoul-musicians-south-korea-kpop-mbti-personality-type,,1,,,,,,,5,1,,,,9,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Jinwoo,https://www.personality-database.com/profile/44618/jinwoo-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,1,,,,,,
Ni,Fe,95%,98%,,Si,,95%,93%,2%,52%,,0%,5%,,Se,,https://api.personality-database.com/profile_images/12937.png,Jisoo,https://www.personality-database.com/profile/12937/jisoo-musicians-south-korea-kpop-mbti-personality-type,20,19,,1,,,,,,,,,,2,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Jisung (NCT),https://www.personality-database.com/profile/24930/jisung-nct-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,,9,,
Fe,Ni,,100%,75%,Se,,100%,100%,0%,,,0%,0%,,Ti,50%,/images/profile_transparent.png,Jo Yuri,https://www.personality-database.com/profile/35211/jo-yuri-musicians-south-korea-kpop-mbti-personality-type,,1,,,,,,,2,1,,,,,,
Fe,Se,,86%,57%,Ni,,,14%,0%,57%,86%,29%,57%,,Te,,/images/profile_transparent.png,Johnny (NCT),https://www.personality-database.com/profile/24927/johnny-nct-musicians-south-korea-kpop-mbti-personality-type,,,,,,3,,,1,,,,2,,,1
Ti,Ne,89%,,,Si,,89%,0%,89%,89%,,11%,0%,89%,Fe,,https://api.personality-database.com/profile_images/31887.png,Jongho,https://www.personality-database.com/profile/31887/jongho-musicians-south-korea-kpop-mbti-personality-type,,,,8,,,,,,,,,1,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,JooE,https://www.personality-database.com/profile/37416/jooe-musicians-south-korea-kpop-mbti-personality-type,,,,,,2,,,,,,,,,,
Fi,Ne,100%,100%,,Ni,,,50%,0%,100%,,0%,50%,,Te,50%,https://api.personality-database.com/profile_images/31903.png,JooHoney,https://www.personality-database.com/profile/31903/joohoney-musicians-south-korea-kpop-mbti-personality-type,,3,,,,3,,,,,,,,,,
Fe,Ni,,100%,100%,Se,94%,94%,94%,0%,,,6%,0%,,Ti,,https://api.personality-database.com/profile_images/24967.png,Joshua,https://www.personality-database.com/profile/24967/joshua-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,14,1,,,1,,,
Se,Fi,,92%,69%,Te,,,4%,4%,88%,92%,12%,81%,,Ni,,https://api.personality-database.com/profile_images/10256.png,Joy,https://www.personality-database.com/profile/10256/joy-musicians-south-korea-kpop-mbti-personality-type,,,,,,7,1,,,1,,1,2,14,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/26402.png,JR,https://www.personality-database.com/profile/26402/jr-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,,,,4,,,
Fi,Ne,78%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Ju-ne (iKon),https://www.personality-database.com/profile/21390/june-ikon-musicians-south-korea-kpop-mbti-personality-type,,7,,,,,,,,2,,,,,,
Ne,Fi,,100%,73%,Te,,80%,80%,0%,87%,,13%,7%,,Si,,https://api.personality-database.com/profile_images/24968.png,Jun,https://www.personality-database.com/profile/24968/jun-musicians-south-korea-kpop-mbti-personality-type,,4,,,,,,,,8,,,2,1,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/31911.png,Jun (ACE),https://www.personality-database.com/profile/31911/jun-ace-musicians-south-korea-kpop-mbti-personality-type,3,,,,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Jun (UKISS),https://www.personality-database.com/profile/33988/jun-ukiss-musicians-south-korea-kpop-mbti-personality-type,,,,,2,,,,,,,,,,,
Fe,Fi,,100%,100%,Ne,,,50%,0%,,,50%,0%,,Si,50%,/images/profile_transparent.png,Jung Sewoon,https://www.personality-database.com/profile/37417/jung-sewoon-musicians-south-korea-kpop-mbti-personality-type,,,,,,,,,,1,,,1,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/28349.png,Jung Subin,https://www.personality-database.com/profile/28349/jung-subin-musicians-south-korea-kpop-mbti-personality-type,,1,,,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,75%,,0%,0%,,100%,75%,25%,,Ne,,https://api.personality-database.com/profile_images/31885.png,Jung Wooyoung,https://www.personality-database.com/profile/31885/jung-wooyoung-musicians-south-korea-kpop-mbti-personality-type,,,,,3,1,,,,,,,,,,
